geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
15102,-20.70686975,-49.29440985,sao jose do rio preto,SP
34000,-19.97892215,-43.93223153,nova lima,MG
4795,-23.67070167,-46.70307862,sao paulo,SP
6663,-23.55288987,-46.94381784,itapevi,SP
3522,-23.54950238,-46.52043588,são paulo,SP
18145,-23.60489965,-47.16056226,sao roque,SP
1544,-23.57895688,-46.61803135,são paulo,SP
13468,-22.75357308,-47.33941198,americana,SP
11750,-24.31996717,-47.00535563,peruibe,SP
8451,-23.54395154,-46.39359316,sao paulo,SP
11090,-23.93791914,-46.37680589,santos,SP
11542,-23.91082749,-46.46387737,cubatao,SP
85200,-24.76422506,-51.76207941,pitanga,PR
24070,-22.89097081,-43.11339541,niteroi,RJ
31140,-19.89511716,-43.92959745,belo horizonte,MG
96010,-31.77143203,-52.34067317,pelotas,RS
38280,-19.72440644,-50.18452266,iturama,MG
52061,-8.037395773,-34.92361117,recife,PE
26030,-22.7296293,-43.46880451,nova iguaçu,RJ
88054,-27.42807573,-48.46853296,florianopolis,SC
12043,-23.02380378,-45.62181935,taubate,SP
25850,-22.1361171,-43.24912211,paraíba do sul,RJ
64053,-5.069620148,-42.75322638,teresina,PI
83045,-25.50747129,-49.18756627,sao jose dos pinhais,PR
58135,-7.01830221,-35.85956944,esperanca,PB
6126,-23.54970034,-46.79283907,osasco,SP
35180,-19.54589815,-42.64617103,timoteo,MG
72878,-16.05641943,-47.97896757,valparaíso de goiás,GO
30170,-19.93340502,-43.94661236,belo horizonte,MG
13064,-22.89002409,-47.14871576,campinas,SP
11701,-24.006468,-46.4248925,praia grande,SP
5017,-23.53470441,-46.67818797,são paulo,SP
36570,-20.75448809,-42.88038447,vicosa,MG
83408,-25.38288535,-49.18926309,colombo,PR
17280,-22.32956575,-48.79668907,pederneiras,SP
36240,-21.45470581,-43.57307765,santos dumont,MG
1530,-23.56928452,-46.63041323,sao paulo,SP
24358,-22.94602108,-43.09557561,niteroi,RJ
59086,-5.870773341,-35.20888723,natal,RN
97575,-30.89416465,-55.49127855,santana do livramento,RS
30690,-19.97485097,-44.05540323,belo horizonte,MG
8223,-23.52172025,-46.47032877,sao paulo,SP
8330,-23.61629125,-46.46494629,sao paulo,SP
14026,-21.21957906,-47.82211464,ribeirao preto,SP
61604,-3.755178321,-38.65934363,caucaia,CE
9619,-23.66690022,-46.56205114,sao bernardo do campo,SP
96821,-29.67224193,-52.41424463,santa cruz do sul,RS
37133,-21.43110665,-45.96124279,alfenas,MG
23080,-22.90090015,-43.56595025,rio de janeiro,RJ
21351,-22.87501285,-43.33984621,rio de janeiro,RJ
26220,-22.75679699,-43.43897535,nova iguacu,RJ
13056,-22.9800915,-47.13407325,campinas,SP
68650,-1.748446175,-47.0537753,capitão poço,PA
12490,-22.69912925,-45.73592191,são bento do sapucaí,SP
86870,-24.23598101,-51.68136829,ivaipora,PR
90460,-30.03487244,-51.17939758,porto alegre,RS
13051,-22.95480293,-47.09115003,campinas,SP
5879,-23.69443947,-46.79566983,sao paulo,SP
21351,-22.87042182,-43.34275158,rio de janeiro,RJ
30350,-19.94204734,-43.94590172,belo horizonte,MG
35170,-19.50862731,-42.63447819,coronel fabriciano,MG
29102,-20.356452,-40.29428475,vila velha,ES
11609,-23.8038625,-45.40448682,sao sebastiao,SP
39295,-16.68805427,-45.41493959,santa fe de minas,MG
2451,-23.49748946,-46.64350847,sao paulo,SP
91787,-30.162564,-51.17245872,porto alegre,RS
86730,-23.2260351,-51.66383619,astorga,PR
93056,-29.75510359,-51.08953025,sao leopoldo,RS
80420,-25.43685618,-49.28004405,curitiba,PR
38405,-18.88221901,-48.24333084,uberlandia,MG
91760,-30.13075489,-51.22683324,porto alegre,RS
25963,-22.4137788,-42.97237494,teresopolis,RJ
74921,-16.757271,-49.2259995,aparecida de goiania,GO
31510,-19.81546296,-43.95796276,belo horizonte,MG
38742,-18.93753338,-47.00184474,patrocínio,MG
19914,-22.97346568,-49.85733274,ourinhos,SP
38181,-19.57790546,-46.93317899,araxá,MG
11443,-23.98271925,-46.20309132,guarujá,SP
37505,-22.41567908,-45.48059504,itajuba,MG
42703,-12.89840036,-38.32578324,lauro de freitas,BA
79050,-20.49605325,-54.60479547,campo grande,MS
64800,-6.766443858,-43.02426638,floriano,PI
14790,-20.32902319,-48.32297686,guaira,SP
74915,-16.74062283,-49.27084839,aparecida de goiania,GO
38401,-18.89839296,-48.28217346,uberlandia,MG
45656,-14.82003773,-39.03108876,ilheus,BA
4942,-23.69660258,-46.77530487,sao paulo,SP
40730,-12.843939,-38.4613775,salvador,BA
14940,-21.75955988,-48.81478306,ibitinga,SP
21330,-22.88460864,-43.3649198,rio de janeiro,RJ
30640,-19.9822266,-44.02523208,belo horizonte,MG
78043,-15.58878325,-56.10446005,cuiaba,MT
6396,-23.53081423,-46.85281849,carapicuíba,SP
6885,-23.70159995,-46.87687445,itapecerica da serra,SP
85950,-24.2842249,-53.83831362,palotina,PR
35185,-19.704846,-42.690968,marlieria,MG
81770,-25.52902563,-49.24468401,curitiba,PR
79002,-20.46084786,-54.6147976,campo grande,MS
82800,-25.43835861,-49.22648186,curitiba,PR
16920,-20.87223079,-51.49397324,castilho,SP
6436,-23.53613094,-46.88507601,barueri,SP
49390,-11.03270113,-37.47404359,salgado,SE
85230,-24.909375,-51.8968475,santa maria do oeste,PR
28613,-22.28572743,-42.5328968,nova friburgo,RJ
91040,-30.00831799,-51.15712697,porto alegre,RS
36201,-21.2190823,-43.79317006,barbacena,MG
99050,-28.24983922,-52.38870245,passo fundo,RS
96810,-29.71796263,-52.43256798,santa cruz do sul,RS
33400,-19.62736969,-43.90414733,lagoa santa,MG
14085,-21.15420446,-47.79260698,ribeirão preto,SP
38300,-18.97495349,-49.45431481,ituiutaba,MG
3739,-23.51413689,-46.54714816,sao paulo,SP
6342,-23.57694475,-46.82757025,carapicuiba,SP
32265,-19.95485473,-44.04422926,contagem,MG
97980,-28.02250575,-54.93823248,sao paulo das missoes,RS
35420,-20.37747614,-43.41976346,mariana,MG
13990,-22.20446113,-46.75476117,espírito santo do pinhal,SP
6420,-23.51636114,-46.89825864,barueri,SP
12246,-23.21734604,-45.90865496,sao jose dos campos,SP
8122,-23.499063,-46.37790054,sao paulo,SP
31110,-19.90619491,-43.93513023,belo horizonte,MG
9090,-23.65414548,-46.54311158,santo andre,SP
13160,-22.55798074,-47.16154409,artur nogueira,SP
14887,-21.2652639,-48.30339284,jaboticabal,SP
3820,-23.49786188,-46.50242347,sao paulo,SP
91110,-30.00747188,-51.13922115,porto alegre,RS
28880,-22.57649369,-41.98699034,barra de sao joao,RJ
4288,-23.61035235,-46.61194892,sao paulo,SP
97010,-29.68391037,-53.81481253,santa maria,RS
24355,-22.94027131,-43.04025764,niteroi,RJ
38182,-19.61549428,-46.93074843,araxa,MG
7020,-23.47123766,-46.53744765,guarulhos,SP
88505,-27.80788307,-50.34890381,lages,SC
82010,-25.42434094,-49.33844887,curitiba,PR
2404,-23.49144755,-46.62996225,sao paulo,SP
17280,-22.34189746,-48.78356491,pederneiras,SP
17290,-22.52486661,-48.72258307,macatuba,SP
4181,-23.63933932,-46.59899,sao paulo,SP
42803,-12.7107454,-38.33032653,camaçari,BA
30870,-19.90826896,-44.01326633,belo horizonte,MG
12220,-23.17553857,-45.8472463,sao jose dos campos,SP
22765,-22.9534422,-43.35310616,rio de janeiro,RJ
45075,-14.84740672,-40.85125854,vitoria da conquista,BA
21235,-22.83409672,-43.31007107,rio de janeiro,RJ
95900,-29.45160623,-51.97924438,lajeado,RS
88702,-28.48661589,-49.01938097,tubarao,SC
21341,-22.87537352,-43.3513386,rio de janeiro,RJ
2013,-23.50270327,-46.62680552,sao paulo,SP
6618,-23.5256655,-46.89596772,jandira,SP
28943,-22.84527,-42.06217,sao pedro da aldeia,RJ
28010,-21.75955293,-41.31995563,campos dos goytacazes,RJ
3337,-23.55652117,-46.56069354,sao paulo,SP
1258,-23.54456492,-46.685285,sao paulo,SP
89160,-27.20884746,-49.6391535,rio do sul,SC
36970,-20.34950381,-41.96132645,manhumirim,MG
19200,-22.26727857,-51.49295413,pirapozinho,SP
26255,-22.76275108,-43.45592489,nova iguacu,RJ
36905,-20.2469265,-42.153318,realeza,MG
3578,-23.5588615,-46.50279278,sao paulo,SP
13231,-23.20288588,-46.77891609,campo limpo paulista,SP
21211,-22.83350628,-43.30821286,rio de janeiro,RJ
9330,-23.66540437,-46.4126754,maua,SP
69093,-3.034591814,-60.01063455,manaus,AM
13257,-22.98068736,-46.84887667,itatiba,SP
95670,-29.42407951,-50.88553351,gramado,RS
13209,-23.18083417,-46.90188911,jundiai,SP
20540,-22.92319962,-43.25854023,rio de janeiro,RJ
3634,-23.52628962,-46.54709811,sao paulo,SP
12929,-22.93821423,-46.51703019,braganca paulista,SP
17032,-22.3203534,-49.02361273,bauru,SP
27770,-22.23898146,-43.42420021,vassouras,RJ
2513,-23.51461353,-46.65537015,sao paulo,SP
21645,-22.81856598,-43.40187182,rio de janeiro,RJ
37150,-20.9650311,-46.1185547,carmo do rio claro,MG
13566,-21.9994743,-47.88284048,sao carlos,SP
54345,-8.182662976,-34.96338785,jaboatao dos guararapes,PE
84016,-25.05001347,-50.14346153,ponta grossa,PR
36405,-20.68264453,-43.78565316,conselheiro lafaiete,MG
31980,-19.85518211,-43.91092615,belo horizonte,MG
3632,-23.5263999,-46.54967259,sao paulo,SP
21215,-22.83206494,-43.2941188,rio de janeiro,RJ
25911,-22.55257768,-43.04803103,mage,RJ
35060,-18.84779848,-41.941341,governador valadares,MG
47600,-13.24645751,-43.40419232,bom jesus da lapa,BA
30494,-19.95661691,-43.96843635,belo horizonte,MG
89560,-27.00283701,-51.15581886,videira,SC
30840,-19.89111223,-44.00293411,belo horizonte,MG
51010,-8.084798589,-34.87877962,recife,PE
45206,-13.8791454,-40.06315025,jequie,BA
39260,-17.5965186,-44.73296494,varzea da palma,MG
27215,-22.50413806,-44.09577306,volta redonda,RJ
75701,-18.16972793,-47.93887368,catalao,GO
2991,-23.4322321,-46.72451036,sao paulo,SP
26325,-22.72048118,-43.558941,queimados,RJ
6270,-23.49567963,-46.77130787,osasco,SP
12950,-23.1404515,-46.58343367,atibaia,SP
29060,-20.28361507,-40.29731272,vitoria,ES
83203,-25.51250467,-48.50541707,paranagua,PR
6263,-23.49342786,-46.79804479,osasco,SP
15840,-21.31237925,-49.05467037,itajobi,SP
62823,-4.840978114,-37.7822495,jaguaruana,CE
4530,-23.5867744,-46.67256216,sao paulo,SP
5013,-23.53800447,-46.66844363,sao paulo,SP
44380,-12.67097452,-39.10645391,cruz das almas,BA
11920,-24.69614619,-47.5599514,iguape,SP
16920,-20.8768599,-51.48913684,castilho,SP
15630,-20.24942534,-50.11473607,pedranopolis,SP
33823,-19.76364249,-44.13832324,ribeirão das neves,MG
80610,-25.46779256,-49.2909169,curitiba,PR
88508,-27.80646027,-50.31046553,lages,SC
78110,-15.6519728,-56.13254609,varzea grande,MT
68790,-1.293202216,-48.15939789,santa isabel do para,PA
2611,-23.46658982,-46.63928172,sao paulo,SP
95084,-29.17591548,-51.16737048,caxias do sul,RS
6040,-23.57345382,-46.7886839,osasco,SP
88137,-27.62621074,-48.67374907,palhoça,SC
22050,-22.97411196,-43.18769543,rio de janeiro,RJ
15045,-20.75693282,-49.39202901,sao jose do rio preto,SP
35544,-19.98893855,-44.85050258,sao goncalo do para,MG
90450,-30.0228148,-51.18667544,porto alegre,RS
4703,-23.62252001,-46.68718663,sao paulo,SP
97700,-29.19935907,-54.87698834,santiago,RS
7243,-23.43159988,-46.4124992,guarulhos,SP
15025,-20.80564617,-49.381179,sao jose do rio preto,SP
40800,-12.864922,-38.46997982,salvador,BA
16600,-22.00064394,-49.45965015,pirajui,SP
87113,-23.43246934,-51.87630017,sarandi,PR
35995,-19.8697377,-42.9630941,sao domingos do prata,MG
9450,-23.74564024,-46.38384341,rio grande da serra,SP
20765,-22.8715906,-43.28672662,rio de janeiro,RJ
41300,-12.86571573,-38.42726775,salvador,BA
11035,-23.98101478,-46.30698575,santos,SP
39300,-15.96523951,-44.85890191,sao francisco,MG
5089,-23.51976283,-46.72460218,sao paulo,SP
4014,-23.58518962,-46.64518141,sao paulo,SP
2410,-23.47627869,-46.62374967,sao paulo,SP
80540,-25.41093164,-49.25879944,curitiba,PR
87704,-23.08028853,-52.46384556,paranavai,PR
12053,-23.00017772,-45.57897592,taubate,SP
2435,-23.4812445,-46.64161326,sao paulo,SP
78300,-14.61743889,-57.49434293,tangará da serra,MT
64001,-5.113631066,-42.80798665,teresina,PI
35319,-19.92683366,-43.92522009,santa efigenia,MG
29750,-19.22290698,-40.85095264,pancas,ES
36930,-20.12104644,-42.00098922,simonésia,MG
7745,-23.37724202,-46.72116272,caieiras,SP
17051,-22.33074751,-49.09221533,bauru,SP
2433,-23.48016476,-46.63607213,sao paulo,SP
20910,-22.89911663,-43.22768957,rio de janeiro,RJ
6515,-23.47515996,-46.88901749,santana de parnaiba,SP
21550,-22.86340834,-43.36125239,rio de janeiro,RJ
35701,-19.44569626,-44.22510646,sete lagoas,MG
22030,-22.96533906,-43.18250881,rio de janeiro,RJ
74663,-16.63259745,-49.25399566,goiania,GO
1422,-23.56685991,-46.65767222,sao paulo,SP
21070,-22.84073304,-43.27934366,rio de janeiro,RJ
4284,-23.60559997,-46.60143614,sao paulo,SP
13650,-21.81745956,-47.2432119,santa cruz das palmeiras,SP
86050,-23.33254202,-51.17441792,londrina,PR
72314,-15.87806947,-48.06622589,brasilia,DF
23860,-22.9415655,-44.03765401,mangaratiba,RJ
5092,-23.51150231,-46.71448716,são paulo,SP
75400,-16.33868935,-49.5147536,inhumas,GO
11750,-24.30629778,-46.98627275,peruíbe,SP
13024,-22.89037088,-47.05289717,campinas,SP
35162,-19.47842446,-42.58341161,ipatinga,MG
14150,-21.21532415,-47.61145454,serrana,SP
5448,-23.54588946,-46.70305504,sao paulo,SP
57442,-9.536913531,-37.29231537,olho d agua das flores,AL
97105,-29.70338386,-53.72240161,santa maria,RS
2281,-23.45047991,-46.57204469,sao paulo,SP
9540,-23.6222713,-46.56577448,sao caetano do sul,SP
48770,-11.47826155,-39.00242182,teofilandia,BA
79950,-23.06309136,-54.19127991,navirai,MS
97030,-29.71058264,-53.83968118,santa maria,RS
85900,-24.73417698,-53.73963,toledo,PR
17607,-21.922398,-50.52316814,tupa,SP
29111,-20.35100446,-40.35058936,vila velha,ES
8542,-23.51266591,-46.36851251,ferraz de vasconcelos,SP
77600,-10.16392956,-48.88879413,paraiso do tocantins,TO
35400,-20.399017,-43.506761,ouro preto,MG
13188,-22.90391869,-47.23727758,hortolandia,SP
28911,-22.87413518,-42.04633783,cabo frio,RJ
1452,-23.57256874,-46.77821915,sao paulo,SP
42808,-12.6910458,-38.33207592,camacari,BA
5424,-23.57106437,-46.69648341,sao paulo,SP
38400,-18.92741107,-48.28305403,uberlândia,MG
23060,-22.889628,-43.60712365,rio de janeiro,RJ
22280,-22.95403208,-43.18826076,rio de janeiro,RJ
22251,-22.94906554,-43.18586021,rio de janeiro,RJ
77402,-11.71640355,-49.07527857,gurupi,TO
35700,-19.44350199,-44.25041982,sete lagoas,MG
75400,-16.38160818,-49.49727657,inhumas,GO
39925,-15.99522406,-39.94737584,salto da divisa,MG
21765,-22.89192163,-43.43438375,rio de janeiro,RJ
35490,-20.66467885,-44.06547267,entre rios de minas,MG
95680,-29.36910016,-50.82707283,canela,RS
77500,-10.69702417,-48.40551689,porto nacional,TO
79630,-20.79897494,-51.7239184,tres lagoas,MS
31260,-19.85927117,-43.93800453,belo horizonte,MG
37130,-21.43680679,-45.94746954,alfenas,MG
64212,-2.937530958,-41.75069632,parnaiba,PI
5818,-23.66173826,-46.73334839,são paulo,SP
24120,-22.88410172,-43.08330183,niteroi,RJ
36302,-21.1108525,-44.23391578,são joão del rei,MG
8050,-23.51705838,-46.47596386,sao paulo,SP
36307,-21.13426017,-44.24526614,sao joao del rei,MG
1410,-23.56509973,-46.66329226,sao paulo,SP
79004,-20.4731859,-54.61068451,campo grande,MS
3693,-23.5321328,-46.4767105,sao paulo,SP
38350,-18.6932732,-49.94115361,ipiacu,MG
7240,-23.4492781,-46.43450224,guarulhos,SP
13330,-23.08808674,-47.21740562,indaiatuba,SP
36016,-21.77244947,-43.36036416,juiz de fora,MG
83609,-25.46257498,-49.39907293,campo largo,PR
38180,-19.59021529,-46.94983369,araxa,MG
98700,-28.38875949,-53.94126251,ijui,RS
91520,-30.06727563,-51.17250322,porto alegre,RS
17606,-21.9197671,-50.52625875,tupa,SP
88062,-27.57170086,-48.45951624,florianopolis,SC
89036,-26.92176642,-49.09444708,blumenau,SC
22250,-22.94038309,-43.17585053,rio de janeiro,RJ
27916,-22.38478264,-41.7771975,macae,RJ
5060,-23.53349633,-46.71364962,sao paulo,SP
88303,-26.9121225,-48.66762499,itajai,SC
71010,-15.81462052,-47.98883216,brasilia,DF
9111,-23.66535907,-46.50092817,santo andre,SP
36240,-21.46184918,-43.55821669,santos dumont,MG
35690,-19.88716452,-44.43361624,florestal,MG
64063,-5.080592013,-42.77517025,teresina,PI
4017,-23.58774286,-46.63933501,sao paulo,SP
95099,-29.17638501,-51.19770966,caxias do sul,RS
3152,-23.59173729,-46.58102342,são paulo,SP
21540,-22.850611,-43.34519209,rio de janeiro,RJ
90220,-30.01269976,-51.20502427,porto alegre,RS
95300,-28.22265891,-51.50935098,lagoa vermelha,RS
4309,-23.6340838,-46.64279732,sao paulo,SP
78200,-16.08321369,-57.67061447,caceres,MT
78850,-15.5430945,-54.30770775,primavera do leste,MT
4112,-23.58248537,-46.62843265,sao paulo,SP
18520,-23.16484511,-47.73171896,cerquilho,SP
25812,-22.10821872,-43.1900553,tres rios,RJ
12240,-23.2300994,-45.900945,sao jose dos campos,SP
11534,-23.91994084,-46.4271259,cubatao,SP
23970,-23.22222516,-44.72988399,paraty,RJ
88906,-28.94658304,-49.46982335,ararangua,SC
74944,-16.796079,-49.32735525,aparecida de goiania,GO
5477,-23.55207268,-46.72206125,sao paulo,SP
13185,-22.8872711,-47.17613229,hortolandia,SP
12308,-23.30458685,-45.95822121,jacarei,SP
3090,-23.52931064,-46.55808633,sao paulo,SP
12308,-23.29883382,-45.96299825,jacarei,SP
6716,-23.61569706,-46.89854506,cotia,SP
21715,-22.88253168,-43.43954332,rio de janeiro,RJ
45810,-16.41442865,-39.08508454,porto seguro,BA
75860,-18.45261189,-50.45277641,quirinopolis,GO
1318,-23.55577176,-46.63955302,sao paulo,SP
96640,-29.985965,-52.37915623,rio pardo,RS
75813,-18.56579393,-51.14162009,cacu,GO
79023,-20.4287948,-54.58522142,campo grande,MS
5223,-23.40943187,-46.7428476,são paulo,SP
13569,-22.01778964,-47.87988238,sao carlos,SP
74463,-16.65538727,-49.3467244,goiânia,GO
89107,-26.75570935,-49.17493061,pomerode,SC
37501,-22.42578632,-45.45161675,itajuba,MG
68600,-1.048585463,-46.76576601,braganca,PA
9090,-23.65725984,-46.54131341,santo andré,SP
35171,-19.5216457,-42.57866568,coronel fabriciano,MG
31950,-19.86086727,-43.89638271,belo horizonte,MG
37170,-21.08991127,-45.56725831,boa esperanca,MG
20230,-22.90875512,-43.19372267,rio de janeiro,RJ
8773,-23.5087886,-46.18394456,mogi das cruzes,SP
98807,-28.3064068,-54.2407684,santo angelo,RS
1324,-23.55610696,-46.64294382,sao paulo,SP
17120,-22.47692497,-48.9699072,agudos,SP
9390,-23.66183028,-46.45290444,maua,SP
27943,-22.37859682,-41.7874485,macaé,RJ
15025,-20.81214145,-49.39599873,sao jose do rio preto,SP
49080,-10.91711059,-37.07959886,aracaju,SE
15900,-21.42766366,-48.51070406,taquaritinga,SP
13170,-22.82376948,-47.27542008,sumare,SP
7807,-23.3229039,-46.73635576,franco da rocha,SP
74305,-16.68917676,-49.29927564,goiania,GO
7054,-23.46758301,-46.55581215,guarulhos,SP
1403,-23.57094973,-46.65564226,sao paulo,SP
5726,-23.62536408,-46.74214856,sao paulo,SP
87060,-23.44817687,-51.96155185,maringa,PR
45603,-14.78628166,-39.27614649,itabuna,BA
11960,-24.522633,-48.10619025,eldorado,SP
28905,-22.87935233,-42.02112091,cabo frio,RJ
62230,-4.543265289,-40.7138179,ipueiras,CE
88130,-27.63575646,-48.65930711,palhoca,SC
52020,-8.045610066,-34.89512232,recife,PE
93130,-29.74881018,-51.15788486,sao leopoldo,RS
15041,-20.78845635,-49.4195629,sao jose do rio preto,SP
21870,-22.87402234,-43.45940982,rio de janeiro,RJ
19970,-22.79076737,-50.22613727,palmital,SP
36570,-20.74992614,-42.8717331,vicosa,MG
47802,-12.1502835,-44.987823,barreiras,BA
4130,-23.60626589,-46.61900522,sao paulo,SP
22221,-22.93041978,-43.17868348,rio de janeiro,RJ
1313,-23.55162705,-46.6467937,sao paulo,SP
38680,-15.91288916,-46.10331542,arinos,MG
48280,-12.52820596,-38.30475014,mata de sao joao,BA
25660,-22.51337302,-43.21246217,petropolis,RJ
87640,-23.08706494,-52.15619808,uniflor,PR
68525,-5.050297789,-48.59840422,bom jesus do tocantins,PA
12248,-23.16564884,-45.80583217,sao jose dos campos,SP
18160,-23.65643581,-47.57618431,salto de pirapora,SP
2051,-23.51701665,-46.61128654,sao paulo,SP
15013,-20.81291169,-49.36553819,sao jose do rio preto,SP
13520,-22.54802855,-47.91793076,são pedro,SP
6364,-23.56763646,-46.83699025,carapicuiba,SP
28110,-22.90326807,-43.19785489,goitacazes,RJ
2563,-23.48900039,-46.66886441,são paulo,SP
29047,-20.29914178,-40.31387625,vitoria,ES
4215,-23.59573428,-46.59839508,sao paulo,SP
32145,-19.87547029,-44.04741515,contagem,MG
80220,-25.45682784,-49.25763802,curitiba,PR
99500,-28.30488846,-52.80788934,carazinho,RS
22020,-22.96418583,-43.1745712,rio de janeiro,RJ
3208,-23.60004373,-46.56085608,sao paulo,SP
35680,-20.07524501,-44.57616646,itaúna,MG
60430,-3.75096002,-38.55639337,fortaleza,CE
17860,-21.55863746,-51.2713862,pacaembu,SP
16400,-21.6746882,-49.7517736,lins,SP
19640,-22.66056581,-51.0723284,iepe,SP
14600,-20.58269089,-47.8595599,são joaquim da barra,SP
1231,-23.53927729,-46.65761321,sao paulo,SP
36202,-21.21976665,-43.78414598,barbacena,MG
29070,-20.27184811,-40.2901477,vitoria,ES
18117,-23.57789513,-47.46755678,votorantim,SP
31160,-19.87895195,-43.93105371,belo horizonte,MG
85998,-24.44670197,-54.16581745,mercedes,PR
11431,-23.99644975,-46.27026385,guaruja,SP
4757,-23.65170673,-46.72034173,sao paulo,SP
2859,-23.44306691,-46.708175,sao paulo,SP
39402,-16.76496295,-43.86152674,montes claros,MG
40300,-12.96634974,-38.49588766,salvador,BA
23525,-22.94718823,-43.68346129,rio de janeiro,RJ
13505,-22.38608411,-47.55802078,rio claro,SP
